,0,1,2
0,78801346.13636364,166523254.30150154,English
1,254965711.8962433,699757957.4032093,Mandarin Chinese
2,175226301.37827966,892825143.7834163,Hindi
3,265649409.75743207,1486614891.6046355,Spanish
4,88435355.34476468,989976212.0195948,French
5,,,Modern Standard Arabic
6,262955006.49064907,2958722098.352473,Bengali
7,183008959.7211464,2174823333.6504016,Russian
8,276713007.5281335,3294754239.899521,Portuguese
9,93125656.80933852,1235382899.7394156,Urdu
10,67226620.90452261,1036563889.5046781,Indonesian
11,172339411.29271916,3928686863.058336,Standard German
12,306592413.31738436,7501908052.975087,Japanese
13,11948089.229494615,303737949.43822384,Nigerian Pidgin
14,257297305.85267407,7966534729.126896,Marathi
15,265155989.23719957,8501535505.242793,Telugu
16,286288417.9341657,9970931659.762474,Turkish
17,278426257.4074074,9887905716.058147,Tamil
18,305403281.7757009,10947319779.268566,Yue Chinese
19,304319093.31770223,10946821578.925337,Vietnamese
20,105137378.12879708,3919811446.736759,Tagalog
21,306461993.5207824,11495587940.358883,Wu Chinese
22,,,Korean
23,223586724.03100777,8863656589.169863,Iranian Persian
24,202170229.31258106,8045827090.610554,Hausa
25,,,Egyptian Spoken Arabic
26,69188757.84313725,2973344230.97906,Swahili
27,,,Javanese
28,292828336.9661267,13232783168.26349,Italian
29,,,Western Punjabi
30,233004422.8125,11171000216.08771,Kannada
31,282092172.58064514,13960700672.152367,Gujarati
32,104638022.57001647,5289427906.938781,Thai
33,172896035.47826087,9226246630.895075,Amharic
34,305668196.7619048,17864827248.886143,Bhojpuri
35,285471267.1179884,16942587182.941765,Eastern Punjabi
36,304367586.1167002,18790999488.540955,Min Nan Chinese
37,,,Jin Chinese
38,293379332.45614034,19741154291.837276,Yoruba
39,304749772.78911567,21203749775.11818,Hakka Chinese
40,235479634.88372093,16803229831.809248,Burmese
41,241552610.6382979,17521820932.785927,Sudanese Spoken Arabic
42,302302561.5763547,22846709683.90643,Polish
43,264199686.6004963,20115698674.294083,Algerian Spoken Arabic
44,154560623.573201,11767973576.027948,Lingala
