,0,1,2
0,71934849.77272727,138767031.6928088,English
1,232748818.15742397,583121769.146153,Mandarin Chinese
2,159957643.92228496,744008370.1415676,Hindi
3,242501572.87981033,1238824791.429997,Spanish
4,80729382.34221087,824966224.4752998,French
5,,,Modern Standard Arabic
6,240041951.26512653,2465560049.9430623,Bengali
7,167062146.39814097,1812322127.217785,Russian
8,252601124.25300738,2745582098.7040997,Portuguese
9,85010985.9922179,1029468338.9414626,Urdu
10,61368708.94472362,863788632.4638075,Indonesian
11,157322308.17236257,3273850350.354473,Standard German
12,279876934.5295056,6251484316.171841,Japanese
13,10906971.085335543,253110677.14116082,Nigerian Pidgin
14,234877244.50050455,6638666664.759301,Marathi
15,242051147.4399164,7084493104.834359,Telugu
16,261342164.13166857,8308969191.365448,Turkish
17,254165087.03703704,8239782075.069467,Tamil
18,278791420.09345794,9122612196.916307,Yue Chinese
19,277801704.3376319,9122197036.984993,Vietnamese
20,95976044.47144593,3266454295.171974,Tagalog
21,279757879.0953545,9579494604.15312,Wu Chinese
22,,,Korean
23,204104094.57364342,7386255571.228151,Iranian Persian
24,184553764.461738,6704742515.157218,Hausa
25,,,Egyptian Spoken Arabic
26,63159871.568627454,2477744954.3885183,Swahili
27,,,Javanese
28,267312215.61119294,11027132810.951372,Italian
29,,,Western Punjabi
30,212701165.3125,9309009408.497005,Kannada
31,257511566.12903225,11633720471.96964,Gujarati
32,95520201.15321252,4407782042.681248,Thai
33,157830429.91304347,7688408829.177817,Amharic
34,279033251.2380952,14887104263.193495,Bhojpuri
35,260596217.2147002,14118583872.476343,Eastern Punjabi
36,277845971.6297787,15658901409.918007,Min Nan Chinese
37,,,Jin Chinese
38,267815199.12280703,16450683688.346048,Yoruba
39,278194855.7823129,17669492644.68993,Hakka Chinese
40,214960695.3488372,14002454710.562304,Burmese
41,220504491.4893617,14601270500.59519,Sudanese Spoken Arabic
42,275960886.6995074,19038602746.99459,Polish
43,241178173.94540942,16762798728.427135,Algerian Spoken Arabic
44,141092706.94789082,9806478795.01645,Lingala
