,0,1,2
0,106387085.9090909,303518692.6314907,English
1,344220757.960644,1275435201.4101212,Mandarin Chinese
2,236567222.41780138,1627335002.1074007,Hindi
3,358644464.3808134,2709624011.6073427,Spanish
4,119393642.46625319,1804410362.1974049,French
5,,,Modern Standard Arabic
6,355006839.8239824,5392805148.558438,Bengali
7,247074331.52594888,3964008136.298344,Russian
8,373581061.0787738,6005284388.844341,Portuguese
9,125725863.03501946,2251708352.6923747,Urdu
10,90760432.96482413,1889324814.6702597,Indonesian
11,232669727.78603268,7160741035.453247,Standard German
12,413920256.6188198,13673581711.044662,Japanese
13,16130719.304059653,553617245.2475803,Nigerian Pidgin
14,347368565.691221,14520447705.219748,Marathi
15,357978313.68861026,15495583200.88767,Telugu
16,386508505.3348468,18173822955.73933,Turkish
17,375894062.962963,18022493185.051525,Tamil
18,412314849.53271025,19953466566.335857,Yue Chinese
19,410851122.6260258,19952558506.272537,Vietnamese
20,141942489.91494533,7144563986.969629,Tagalog
21,413744181.1735941,20952784266.218834,Wu Chinese
22,,,Korean
23,301857026.35658914,16155614248.376339,Iranian Persian
24,272943326.5888457,14664972348.304186,Hausa
25,,,Egyptian Spoken Arabic
26,93409449.01960784,5419456624.935848,Swahili
27,,,Javanese
28,395337833.28424156,24119136176.83314,Italian
29,,,Western Punjabi
30,314571549.375,20361164542.42553,Kannada
31,380843293.5483871,25445897235.22508,Gujarati
32,141268326.52388796,9640937236.16417,Thai
33,233421207.6521739,16816500056.110893,Amharic
34,412672502.47619045,32561872715.097786,Bhojpuri
35,385405297.09864604,30880923707.213226,Eastern Punjabi
36,410916591.1468813,34249988819.426613,Min Nan Chinese
37,,,Jin Chinese
38,396081714.0350877,35981817475.45252,Yoruba
39,411432568.707483,38647661779.27802,Hakka Chinese
40,317913251.1627907,30626919777.241104,Burmese
41,326112174.4680851,31936681782.673508,Sudanese Spoken Arabic
42,408128669.9507389,41642252808.93979,Polish
43,356687241.191067,36664492227.23181,Algerian Spoken Arabic
44,208667175.68238214,21449256259.73504,Lingala
