,0,1,2
0,110166216.81818181,325465146.90347666,English
1,356448325.7602862,1367657792.6513577,Mandarin Chinese
2,244970671.90302226,1745002328.950805,Hindi
3,371384397.701988,2905548153.7069383,Spanish
4,123634798.2488143,1934881435.19304,French
5,,,Modern Standard Arabic
6,367617555.77557755,5782741434.0783,Bengali
7,255851019.36483347,4250632734.417168,Russian
8,386851579.04540163,6439507065.831352,Portuguese
9,130191954.86381324,2414522095.621251,Urdu
10,93984466.73366834,2025935776.883489,Indonesian
11,240934728.67756316,7678511042.715736,Standard German
12,428623722.0095694,14662274147.592707,Japanese
13,16703722.12096106,593647516.3708168,Nigerian Pidgin
14,359707951.36226034,15570374280.774277,Marathi
15,370694583.69905955,16616018667.934591,Telugu
16,400238237.9114643,19487913270.86057,Turkish
17,389246744.4444444,19325641334.26003,Tamil
18,426961286.91588783,21396237150.806465,Yue Chinese
19,425445564.8300117,21395263431.85907,Vietnamese
20,146984636.2089915,7661164284.216162,Tagalog
21,428441391.93154037,22467812279.098625,Wu Chinese
22,,,Korean
23,312579730.23255813,17323774424.159367,Iranian Persian
24,282638944.7470817,15725349033.020454,Hausa
25,,,Egyptian Spoken Arabic
26,96727582.35294117,5811319992.45032,Swahili
27,,,Javanese
28,409381205.3019146,25863112847.90869,Italian
29,,,Western Punjabi
30,325745904.375,21833414447.960217,Kannada
31,394371783.87096775,27285807704.134964,Gujarati
32,146286524.8764415,10338042203.104223,Thai
33,241712902.95652175,18032446745.57682,Amharic
34,427331644.5714286,34916316338.837814,Bhojpuri
35,399095841.0058027,33113823348.883354,Eastern Punjabi
36,425513358.95372236,36726494654.78283,Min Nan Chinese
37,,,Jin Chinese
38,410151510.5263158,38583546235.55471,Yoruba
39,426047665.3061224,41442149112.510895,Hakka Chinese
40,329206311.627907,32841453216.863815,Burmese
41,337696480.85106385,34245919873.631508,Sudanese Spoken Arabic
42,422626403.9408867,44653269327.00138,Polish
43,369357649.13151366,39315582989.03699,Algerian Spoken Arabic
44,216079546.89826304,23000182555.546135,Lingala
