,0,1,2
0,170563638.1818182,780154322.0653845,English
1,551867215.0268337,3278336092.803805,Mandarin Chinese
2,379273158.81766856,4182847601.03322,Hindi
3,574991824.7674631,6964727165.565977,Spanish
4,191416221.81685516,4637996199.321455,French
5,,,Modern Standard Arabic
6,569159853.0253025,13861486448.257765,Bengali
7,396118537.5677769,10188954273.04119,Russian
8,598938718.8203337,15435782654.997538,Portuguese
9,201568267.70428017,5787716032.094637,Urdu
10,145510420.90452263,4856257475.186086,Indonesian
11,373024553.93759286,18405729873.060863,Standard German
12,663611981.4992026,35146118275.283165,Japanese
13,25861354.76387738,1422999298.347071,Nigerian Pidgin
14,556913894.6518668,37322874375.00729,Marathi
15,573923827.7951933,39829330122.259575,Telugu
16,619664466.7423383,46713388241.24896,Turkish
17,602647007.4074074,46324415247.07956,Tamil
18,661038134.5794393,51287724808.48179,Yue Chinese
19,658691434.4665885,51285390761.18819,Vietnamese
20,227567352.61239368,18364148927.309757,Tagalog
21,663329690.9535452,53856337686.72287,Wu Chinese
22,,,Korean
23,483948142.6356589,41525851907.89079,Iranian Persian
24,437592649.5460441,37694355696.20609,Hausa
25,,,Egyptian Spoken Arabic
26,149757419.60784313,13929990514.037018,Swahili
27,,,Javanese
28,633819965.832106,61995023007.31667,Italian
29,,,Western Punjabi
30,504332527.5,52335658085.29594,Kannada
31,610581793.548387,65405285370.66056,Gujarati
32,226486509.39044482,24780743447.279247,Thai
33,374229353.73913044,43224570740.74297,Amharic
34,661611536.7619047,83695951353.04956,Bhojpuri
35,617895763.2495165,79375296100.14606,Eastern Punjabi
36,658796395.9758551,88035028671.55695,Min Nan Chinese
37,,,Jin Chinese
38,635012582.4561404,92486463274.68268,Yoruba
39,659623629.9319727,99338660539.87036,Hakka Chinese
40,509690065.11627907,78722412872.19296,Burmese
41,522834876.59574467,82088981436.90317,Sudanese Spoken Arabic
42,654326699.5073892,107035857422.0583,Polish
43,571853933.4987593,94241187682.42174,Algerian Spoken Arabic
44,334542791.0669975,55132452736.40234,Lingala
