,0,1,2
0,82073415.22727273,180639460.63470966,English
1,265552655.72450805,759076565.7948234,Mandarin Chinese
2,182502224.85885087,968510092.4231046,Hindi
3,276679972.87981033,1612635504.376924,Spanish
4,92107457.49726377,1073896674.2544622,French
5,,,Modern Standard Arabic
6,273873689.8789879,3209533504.832351,Bengali
7,190608042.60263363,2359183500.312168,Russian
8,288202964.53240204,3574051151.6895432,Portuguese
9,96992514.39688715,1340106531.2009063,Urdu
10,70018072.56281407,1124433597.571444,Indonesian
11,179495462.40713224,4261722357.771194,Standard German
12,319323053.1897927,8137846153.108632,Japanese
13,12444209.85915493,329485870.2525293,Nigerian Pidgin
14,267981064.4803229,8641859316.487001,Marathi
15,276166064.0543365,9222212204.989586,Telugu
16,298175974.8013621,10816169336.82999,Turkish
17,289987353.7037037,10726105268.887367,Tamil
18,318084545.3271028,11875326053.515224,Yue Chinese
19,316955338.10082066,11874785620.63895,Vietnamese
20,109502998.54191981,4252094570.805565,Tagalog
21,319187217.97066015,12470071005.61196,Wu Chinese
22,,,Korean
23,232870717.82945737,9615030358.582758,Iranian Persian
24,210564945.7846952,8727873305.770006,Hausa
25,,,Egyptian Spoken Arabic
26,72061683.33333333,3225395158.2817454,Swahili
27,,,Javanese
28,304987450.9572901,14354528586.639729,Italian
29,,,Western Punjabi
30,242679467.8125,12117967921.349428,Kannada
31,293805488.7096774,15144151788.760067,Gujarati
32,108982908.23723228,5737813665.6256,Thai
33,180075199.3043478,10008357223.611294,Amharic
34,318360460.38095236,19379231880.300564,Bhojpuri
35,297324893.4235977,18378813357.453995,Eastern Punjabi
36,317005844.4668008,20383915907.93296,Min Nan Chinese
37,,,Jin Chinese
38,305561325.4385965,21414615505.456852,Yoruba
39,317403900.6802721,23001195471.92969,Hakka Chinese
40,245257458.1395349,18227642658.50476,Burmese
41,251582602.1276596,19007148856.854134,Sudanese Spoken Arabic
42,314855073.89162564,24783429388.82526,Polish
43,275170052.853598,21820910082.83917,Algerian Spoken Arabic
44,160978445.9057072,12765546820.796404,Lingala
