,0,1,2
0,183925425.9090909,907175175.5387634,English
1,595099950.0894455,3812098499.4236865,Mandarin Chinese
2,408985045.20092994,4863878080.779491,Hindi
3,620036119.0224329,8098689464.765128,Spanish
4,206411580.44509304,5393131714.157104,French
5,,,Modern Standard Arabic
6,613747276.3476348,16118344853.407787,Bengali
7,427150074.3609605,11847869222.504808,Russian
8,645858989.2122623,17948960152.594025,Portuguese
9,217358927.62645915,6730043222.06899,Urdu
10,156909564.22110552,5646929207.352577,Indonesian
11,402246930.7578009,21402459431.755432,Standard German
12,715598691.706539,40868434762.33922,Japanese
13,27887307.870753936,1654684979.3153498,Nigerian Pidgin
14,600541981.6347125,43399599483.24275,Marathi
15,618884456.2173458,46314143911.41958,Telugu
16,668208371.8501703,54319030195.943474,Turkish
17,649857781.4814814,53866726550.004196,Tamil
18,712823212.1495327,59638137532.76733,Yue Chinese
19,710292673.8569754,59635423467.481285,Vietnamese
20,245394755.2855407,21354108482.854755,Tagalog
21,715294286.797066,62624959207.40799,Wu Chinese
22,,,Korean
23,521860164.34108526,48286884951.43697,Iranian Persian
24,471873227.49675745,43831563548.859566,Hausa
25,,,Egyptian Spoken Arabic
26,161489268.62745097,16198002411.073925,Swahili
27,,,Javanese
28,683472798.8217968,72088744865.63277,Italian
29,,,Western Punjabi
30,543841441.875,60856690103.02037,Kannada
31,658414170.967742,76054249215.98929,Gujarati
32,244229239.8682043,28815421065.990757,Thai
33,403546113.3913044,50262180750.99613,Amharic
34,713441534.0952381,97322910625.6533,Bhojpuri
35,666301109.8646035,92298787735.30196,Eastern Punjabi
36,710405857.9476861,102368454970.86977,Min Nan Chinese
37,,,Jin Chinese
38,684758843.8596492,107544650055.96407,Yoruba
39,711297896.5986395,115512488060.6504,Hakka Chinese
40,549618683.7209302,91539605301.55391,Burmese
41,563793246.8085107,95454301845.91057,Sudanese Spoken Arabic
42,705586009.8522167,124462904324.79312,Polish
43,616652408.4367245,109585069980.06137,Algerian Spoken Arabic
44,360750544.41687346,64108844973.9264,Lingala
