,0,1,2
0,108268690.0,314349939.24151516,English
1,350308782.4686941,1320949871.6329262,Mandarin Chinese
2,240751243.90567917,1685407427.802612,Hindi
3,364987592.2670071,2806318569.8097124,Spanish
4,121505285.66216709,1868801828.334788,French
5,,,Modern Standard Arabic
6,361285631.2431243,5585250635.119504,Bengali
7,251444185.90240124,4105466144.423462,Russian
8,380188363.5234769,6219586564.486206,Portuguese
9,127949500.38910505,2332061915.9290023,Urdu
10,92365657.88944724,1956746503.9794512,Indonesian
11,236784816.64190194,7416276374.621577,Standard German
12,421241014.0350877,14161531676.401354,Japanese
13,16416013.587406794,573373408.7274989,Nigerian Pidgin
14,353512263.57214934,15038618591.564955,Marathi
15,364309659.77011496,16048552382.32369,Telugu
16,393344447.67309874,18822366729.34977,Turkish
17,382542274.0740741,18665636665.02092,Tamil
18,419607213.08411217,20665517989.696655,Yue Chinese
19,418117598.1242673,20664577524.965282,Vietnamese
20,144452940.94775212,7399522038.459135,Tagalog
21,421061824.44987774,21700496941.133373,Wu Chinese
22,,,Korean
23,307195789.14728683,16732137033.656794,Iranian Persian
24,277770710.2464332,15188300683.229914,Hausa
25,,,Egyptian Spoken Arabic
26,95061525.49019608,5612853185.418136,Swahili
27,,,Javanese
28,402329934.6097202,24979842018.991005,Italian
29,,,Western Punjabi
30,320135186.25,21087764912.617737,Kannada
31,387579038.7096774,26353949341.599583,Gujarati
32,143766854.03624383,9984979864.482433,Thai
33,237549587.47826087,17416606947.867874,Amharic
34,419971191.61904764,33723862674.937443,Bhojpuri
35,392221727.65957445,31982927993.40154,Eastern Punjabi
36,418184224.5472837,35472220215.053345,Min Nan Chinese
37,,,Jin Chinese
38,403086971.9298246,37265850215.49431,Yoruba
39,418709327.89115644,40026826772.38903,Hakka Chinese
40,323535990.6976744,31719859780.82596,Burmese
41,331879923.40425533,33076361429.073387,Sudanese Spoken Arabic
42,415346995.07389164,43128281579.22784,Polish
43,362995752.853598,37972886625.2883,Algerian Spoken Arabic
44,212357745.9057072,22214685835.543304,Lingala
