,0,1,2
0,160016911.5909091,686656261.6007727,English
1,517742751.6100179,2885441946.6599855,Mandarin Chinese
2,355820971.98605114,3681551733.2101827,Hindi
3,539437461.4079883,6130035280.604485,Spanish
4,179580085.00547245,4082152776.0218625,French
5,,,Modern Standard Arabic
6,533966107.0407041,12200248329.833317,Bengali
7,371624724.2447715,8967852965.584576,Russian
8,561903609.9340318,13585872067.852694,Portuguese
9,189104383.65758756,5094083749.076363,Urdu
10,136512848.84422112,4274256398.982835,Indonesian
11,349958746.8053492,16199884188.567526,Standard German
12,622577830.2232854,30934010749.045017,Japanese
13,24262229.411764707,1252459097.934256,Nigerian Pidgin
14,522477372.0484359,32849892214.517418,Marathi
15,538435503.5527691,35055960276.43579,Telugu
16,581347790.4653802,41114994340.50847,Turkish
17,565382598.1481482,40772638047.03449,Tamil
18,620163135.9813085,45141116811.05292,Yue Chinese
19,617961543.024619,45139062489.05059,Vietnamese
20,213495826.73147023,16163286536.082966,Tagalog
21,622312994.9877751,47401892745.49016,Wu Chinese
22,,,Korean
23,454023424.8062016,36549161395.87811,Iranian Persian
24,410534302.9831388,33176853135.01016,Hausa
25,,,Egyptian Spoken Arabic
26,140497236.27450982,12260542484.953686,Swahili
27,,,Javanese
28,594627990.5743741,54565192465.203384,Italian
29,,,Western Punjabi
30,473147350.3125,46063459898.711845,Kannada
31,572826740.3225807,57566749899.753204,Gujarati
32,212481816.96869853,21810880455.226814,Thai
33,351089048.34782606,38044296256.105606,Amharic
34,620701082.0952381,73665360098.3173,Bhojpuri
35,579688453.9651837,69862516353.54364,Eastern Punjabi
36,618060014.2857143,77484418105.2449,Min Nan Chinese
37,,,Jin Chinese
38,595746862.2807018,81402367870.9407,Yoruba
39,618836096.5986395,87433359464.25586,Hakka Chinese
40,478173606.9767442,69287878305.80298,Burmese
41,490505614.89361703,72250978451.1007,Sudanese Spoken Arabic
42,613866699.5073892,94208081191.0238,Polish
43,536493600.24813896,82946796284.49854,Algerian Spoken Arabic
44,313856486.6004963,48525071025.22537,Lingala
