,0,1,2
0,162114088.86363637,704772802.5767494,English
1,524528273.97137743,2961570615.666226,Mandarin Chinese
2,360484351.92627037,3778684733.460399,Hindi
3,546507314.0434068,6291768365.345249,Spanish
4,181933656.694637,4189855118.7698774,French
5,,,Modern Standard Arabic
6,540964252.2552255,12522136166.797401,Bengali
7,376495227.7304415,9204458214.532272,Russian
8,569267903.298409,13944317802.313543,Portuguese
9,191582780.54474708,5228484587.073607,Urdu
10,138301982.5125628,4387027148.372759,Indonesian
11,354545296.58246654,16627297265.707561,Standard German
12,630737318.261563,31750164776.35979,Japanese
13,24580209.527754765,1285503617.9326088,Nigerian Pidgin
14,529324946.2159435,33716594306.439407,Marathi
15,545492224.5559039,35980866632.521,Telugu
16,588966918.7287173,42199760505.693375,Turkish
17,572792487.037037,41848371582.407425,Tamil
18,628290977.1028037,46332107031.548805,Yue Chinese
19,626060530.1289567,46329998508.90665,Vietnamese
20,216293897.2053463,16589734031.303867,Tagalog
21,630469012.1026895,48652530626.89611,Wu Chinese
22,,,Korean
23,459973843.41085273,37513463940.09781,Iranian Persian
24,415914754.34500647,34052181669.658875,Hausa
25,,,Egyptian Spoken Arabic
26,142338589.21568626,12584021105.53533,Swahili
27,,,Javanese
28,602421168.7776141,56004824782.62139,Italian
29,,,Western Punjabi
30,479348406.5625,47278784953.49954,Kannada
31,580334191.9354838,59085574443.75631,Gujarati
32,215266597.8583196,22386332441.30217,Thai
33,355690411.82608694,39048046007.71955,Amharic
34,628835973.5238096,75608925735.68591,Bhojpuri
35,587285835.0096712,71705748857.17397,Eastern Punjabi
36,626160291.9517102,79528744668.77303,Min Nan Chinese
37,,,Jin Chinese
38,603554704.3859649,83550064492.30034,Yoruba
39,626946545.5782313,89740176030.24596,Hakka Chinese
40,484440537.2093023,71115949724.7386,Burmese
41,496934168.0851064,74157227450.58162,Sudanese Spoken Arabic
42,621912019.7044334,96693640063.21191,Polish
43,543524870.719603,85135240660.16171,Algerian Spoken Arabic
44,317969881.1414392,49805342518.76895,Lingala
