,0,1,2
0,92985003.4090909,231864061.65161297,English
1,300857647.137746,974330719.4968834,Mandarin Chinese
2,206765734.7226835,1243154087.101225,Hindi
3,313464331.29673535,2069936528.2348738,Spanish
4,104353062.75082088,1378425532.3388302,French
5,,,Modern Standard Arabic
6,310284955.44554454,4119672810.2628827,Bengali
7,215949213.78776142,3028185904.9059925,Russian
8,326519294.52852154,4587558076.566411,Portuguese
9,109887583.65758754,1720125504.5731199,Urdu
10,79326913.56783919,1443293398.2108784,Indonesian
11,203359225.85438335,5470234753.980701,Standard German
12,361776771.53110045,10445525332.758665,Japanese
13,14098656.586578293,422919399.0346117,Nigerian Pidgin
14,303608910.6962664,11092463375.953485,Marathi
15,312882098.74608153,11837389082.92052,Telugu
16,337818207.7185017,13883350543.326128,Turkish
17,328540916.6666667,13767746674.001736,Tamil
18,360373605.1401869,15242856253.724806,Yue Chinese
19,359094270.8089097,15242162568.295813,Vietnamese
20,124061325.63791008,5457876779.799847,Tagalog
21,361622877.1393643,16006255235.073656,Wu Chinese
22,,,Korean
23,263830674.41860464,12341600135.492157,Iranian Persian
24,238559369.64980546,11202868670.80955,Hausa
25,,,Egyptian Spoken Arabic
26,81642220.58823529,4140032411.539174,Swahili
27,,,Javanese
28,345535263.622975,18425095433.17883,Italian
29,,,Western Punjabi
30,274943489.0625,15554304974.86853,Kannada
31,332866669.3548387,19438635011.82167,Gujarati
32,123472089.78583196,7364906742.067898,Thai
33,204016038.26086956,12846464156.685368,Amharic
34,360686202.85714287,24874672453.442448,Bhojpuri
35,336853975.8220503,23590561544.1003,Eastern Punjabi
36,359151491.9517103,26164258452.563774,Min Nan Chinese
37,,,Jin Chinese
38,346185434.2105263,27487237353.103355,Yoruba
39,359602469.3877551,29523729678.029984,Hakka Chinese
40,277864220.9302326,23396522810.05003,Burmese
41,285030287.2340425,24397076468.684925,Sudanese Spoken Arabic
42,356714778.32512313,31811358268.885437,Polish
43,311753668.7344913,28008746388.880386,Algerian Spoken Arabic
44,182380388.33746898,16385520221.73694,Lingala
