,0,1,2
0,149600314.77272728,600167717.3531532,English
1,484039329.60644007,2522002934.4009895,Mandarin Chinese
2,332658147.7084025,3217837837.650054,Hindi
3,504321782.1448112,5357919948.298261,Spanish
4,167889987.2309376,3567980735.7473917,French
5,,,Modern Standard Arabic
6,499206595.70957094,10663552640.134317,Bengali
7,347433125.48412085,7838297187.250965,Russian
8,525325455.1804424,11874648617.06278,Portuguese
9,176794284.0466926,4452452830.709776,Urdu
10,127626292.46231155,3735887735.7053857,Indonesian
11,327177534.91827637,14159409967.619041,Standard German
12,582049974.8803828,27037683420.451256,Japanese
13,22682834.714167356,1094704235.4685867,Nigerian Pidgin
14,488465741.1705348,28712247929.877243,Marathi
15,503385048.5893417,30640448264.001682,Telugu
16,543503880.8172531,35936310032.0456,Turkish
17,528577972.2222222,35637075601.856674,Tamil
18,579792469.6261683,39455317821.03418,Yue Chinese
19,577734193.4349356,39453522253.41791,Vietnamese
20,199597921.02065614,14127422012.683718,Tagalog
21,581802379.5843521,41431335237.45588,Wu Chinese
22,,,Korean
23,424467930.23255813,31945571595.01983,Iranian Persian
24,383809813.229572,28998026128.21239,Hausa
25,,,Egyptian Spoken Arabic
26,131351308.8235294,10716252378.667202,Swahili
27,,,Javanese
28,555919581.7378498,47692373666.60275,Italian
29,,,Western Punjabi
30,442346948.4375,40261486171.18689,Kannada
31,535537524.1935484,50315866634.97464,Gujarati
32,198649920.0988468,19063667031.53537,Thai
33,328234257.3913044,33252385100.376865,Amharic
34,580295397.1428572,64386758689.32817,Bhojpuri
35,541952561.8955512,61062906308.76327,Eastern Punjabi
36,577826254.527163,67724783046.833626,Min Nan Chinese
37,,,Jin Chinese
38,556965618.4210526,71149243142.9233,Yoruba
39,578551816.3265306,76420594560.4401,Hakka Chinese
40,447046011.627907,60560647428.00568,Burmese
41,458575244.68085104,63150527037.26799,Sudanese Spoken Arabic
42,573905911.3300493,82341998764.8936,Polish
43,501569557.0719603,72499141377.91425,Algerian Spoken Arabic
44,293425418.1141439,42413042362.295654,Lingala
