,0,1,2
0,69134915.22727273,128174752.03760223,English
1,223689489.35599285,538611277.1619465,Mandarin Chinese
2,153731580.55463302,687217181.1522425,Hindi
3,233062635.65566295,1144263579.9191973,Spanish
4,77587136.44655235,761995410.3767003,French
5,,,Modern Standard Arabic
6,230698750.3850385,2277360437.7072444,Bengali
7,160559553.0596437,1673985070.0462687,Russian
8,242769080.17074117,2536008015.78949,Portuguese
9,81702086.38132295,950887595.3078572,Urdu
10,58980042.4120603,797854450.2129431,Indonesian
11,151198820.5052006,3023952820.392046,Standard German
12,268983228.6283892,5774299862.996989,Japanese
13,10482436.868268434,233790388.71751773,Nigerian Pidgin
14,225735070.5348133,6131928046.854049,Marathi
15,232629742.215256,6543723937.501387,Telugu
16,251169890.8059024,7674734069.032716,Turkish
17,244272168.5185185,7610828101.114734,Tamil
18,267939965.88785046,8426270577.462732,Yue Chinese
19,266988773.03634232,8425887107.263772,Vietnamese
20,92240349.69623329,3017121316.341633,Tagalog
21,268868807.21271396,8848278517.99113,Wu Chinese
22,,,Korean
23,196159710.0775194,6822452457.03838,Iranian Persian
24,177370341.37483788,6192960236.107584,Hausa
25,,,Egyptian Spoken Arabic
26,60701487.25490196,2288615251.5261025,Swahili
27,,,Javanese
28,256907568.77761415,10185416496.176626,Italian
29,,,Western Punjabi
30,204422155.3125,8598439831.812319,Kannada
31,247488391.93548387,10745702481.19503,Gujarati
32,91802249.2586491,4071329936.689439,Thai
33,151687164.52173913,7101541938.470726,Amharic
34,268172384.19047618,13750750983.251312,Bhojpuri
35,250452978.52998066,13040892817.991467,Eastern Punjabi
36,267031317.30382293,14463635785.195734,Min Nan Chinese
37,,,Jin Chinese
38,257390974.5614035,15194980226.070889,Yoruba
39,267366621.76870748,16320755807.308466,Hakka Chinese
40,206593737.20930234,12933627955.78978,Burmese
41,211921751.06382978,13486735307.495447,Sudanese Spoken Arabic
42,265219605.91133004,17585359839.940304,Polish
43,231790747.6426799,15483271093.012255,Algerian Spoken Arabic
44,135600927.29528537,9057936691.301117,Lingala
