,0,1,2
0,129461634.54545455,449458697.21589786,English
1,418879618.60465115,1888698976.1289344,Mandarin Chinese
2,287876851.14579874,2409801727.9912868,Hindi
3,436431717.08918476,4012484594.0891976,Spanish
4,145289214.15541774,2672019715.1770678,French
5,,,Modern Standard Arabic
6,432005119.4719472,7985811863.498989,Bengali
7,300662872.19209915,5870010565.896269,Russian
8,454607947.84633297,8892787704.17617,Portuguese
9,152994845.13618678,3334390689.2088,Urdu
10,110445679.59798995,2797763335.289416,Indonesian
11,283134019.6136701,10603819188.173826,Standard German
12,503696407.6555024,20248209982.84581,Japanese
13,19629349.46147473,819811404.8525496,Nigerian Pidgin
14,422710161.8567104,21502272074.239025,Marathi
15,435621083.38557994,22946279116.085415,Telugu
16,470339256.2996595,26912289053.10423,Turkish
17,457422622.2222222,26688195831.71605,Tamil
18,501742800.0,29547633492.0,Yue Chinese
19,499961601.8757327,29546288812.07431,Vietnamese
20,172728734.872418,10579863776.817753,Tagalog
21,503482142.78728604,31027450196.533302,Wu Chinese
22,,,Korean
23,367327516.2790698,23923670960.23941,Iranian Persian
24,332142655.2529183,21716288078.4368,Hausa
25,,,Egyptian Spoken Arabic
26,113669247.05882353,8025278091.254572,Swahili
27,,,Javanese
28,481083598.23269516,35716269828.47488,Italian
29,,,Western Punjabi
30,382799722.5,30151363692.608437,Kannada
31,463445303.2258065,37680973523.16837,Gujarati
32,171908350.57660627,14276560868.584234,Thai
33,284048489.73913044,24902328556.506447,Amharic
34,502178025.14285713,48218502664.699814,Bhojpuri
35,468996770.59961313,45729307865.46074,Eastern Punjabi
36,500041270.02012074,50718310694.3885,Min Nan Chinese
37,,,Jin Chinese
38,481988821.05263156,53282849454.060936,Yoruba
39,500669159.18367344,57230503871.617935,Hakka Chinese
40,386866213.95348835,45353171969.304924,Burmese
41,396843421.2765958,47292703006.160255,Sudanese Spoken Arabic
42,496648669.9507389,61664975340.9595,Polish
43,434049987.0967742,54293772708.56192,Algerian Spoken Arabic
44,253925496.77419356,31762639365.527573,Lingala
