,0,1,2
0,174934195.6818182,820648238.638902,English
1,566008373.255814,3448498154.959018,Mandarin Chinese
2,388991731.70043176,4399958340.543782,Hindi
3,589725532.7193142,7326231387.003981,Spanish
4,196321110.17876688,4878731430.610573,French
5,,,Modern Standard Arabic
6,583744121.3421342,14580967017.608059,Bengali
7,406268759.8760651,10717812029.301025,Russian
8,614286046.8762126,16236977082.048386,Portuguese
9,206733294.16342413,6088127480.86337,Urdu
10,149239009.6482412,5108321559.813723,Indonesian
11,382583011.2927192,19361079435.159378,Standard German
12,680616510.446571,36970377836.58957,Japanese
13,26524031.4001657,1496860088.7595234,Nigerian Pidgin
14,571184370.0302725,39260118479.76886,Marathi
15,588630169.1745037,41896671833.422585,Telugu
16,635542875.5959138,49138047046.31668,Turkish
17,618089357.4074074,48728884405.65074,Tamil
18,677976710.7476635,53949814591.10576,Yue Chinese
19,675569878.3118405,53947359395.06797,Vietnamese
20,233398584.93317133,19317340230.07333,Tagalog
21,680326986.4303179,56651751342.14908,Wu Chinese
22,,,Korean
23,496348928.68217057,43681251596.442986,Iranian Persian
24,448805612.9701686,39650881542.03322,Hausa
25,,,Egyptian Spoken Arabic
26,153594834.3137255,14653026787.49117,Swahili
27,,,Javanese
28,650061098.0854198,65212875191.97866,Italian
29,,,Western Punjabi
30,517255647.1875,55052140853.36614,Kannada
31,626227466.1290323,68800147251.64706,Gujarati
32,232290045.96375617,26066988141.9536,Thai
33,383818683.1304348,45468142444.438614,Amharic
34,678564805.9047619,88040190403.93256,Bhojpuri
35,633728850.483559,83495271504.2023,Eastern Punjabi
36,675677529.3762575,92604487566.73497,Min Nan Chinese
37,,,Jin Chinese
38,651284274.5614035,97286973919.94807,Yoruba
39,676525960.5442177,104494834541.159,Hakka Chinese
40,522750467.44186044,82808500366.87381,Burmese
41,536232104.2553192,86349810700.92717,Sudanese Spoken Arabic
42,671093300.4926108,112591554491.5164,Polish
43,586507235.483871,99132777312.66077,Algerian Spoken Arabic
44,343115183.87096775,57994103154.092606,Lingala
